id,customer_id,category,priority,status,title,description,created_at,resolved_at
a2af67ff-0a17-4d8c-bf55-99dce8c3a004,44396ed1-ce38-4cee-a8be-4534b7e4f4d3,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b08c2647-eaae-46b3-8420-81e20a769e77,443cd67b-917f-4fef-99f5-053fb9e470d5,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5eb3de21-aa3c-45e4-839f-54b744ec1591,44ec047c-c6ff-4794-99d0-462f9581ae91,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9be86eb6-6d4b-479b-ab81-3787152cd3d1,4543f39e-4e4c-41ad-83dd-277904aacc8b,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f5cf28c7-b570-4247-9a0f-4c34e2b31c0d,455c2b58-b8b3-4b3a-8765-b67a198b7fde,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
447d26b6-199d-49bc-b0d5-1e4043b3f752,467698c9-e610-4916-9fda-45e85901cdfe,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e719137f-076e-4281-be05-64981ad761ff,46c782e3-8b23-41dd-a7d6-403e410c201c,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b689513b-3883-481e-9c42-fd73fe4159af,47135929-a255-486c-8b7e-4b00daa8b9de,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
eec36a8e-f8b2-417e-9364-e80532063ea3,476045e4-c562-498a-abde-cf991354dc0b,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
90f32132-684c-4b29-842d-c3517b1995d9,4775596b-cea4-4b34-a1fc-1aef079eb7d6,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
08ebc257-4fc5-4a07-90d2-0ac73e2353d4,47ae5aa5-2b7d-4d29-bd82-91d8512277a7,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
90b6112e-8b65-44b3-915b-fbc906a72b9d,47dba889-d94b-4cdb-a3f2-a840d975d378,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
33ba6ac4-80a2-4618-bed4-324e24283af4,48825cca-82cd-4f10-9e4c-ce8316840251,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4a96cb0b-caa5-463f-8489-e338b04af617,48b02fb0-a00b-4b9b-be5e-d6dbaa1e1974,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fe343a47-3d44-4689-9fce-9da401c2af69,48de31ee-04b6-412d-a24f-3c3e89c38895,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b85750db-a064-49d9-8362-59c58eb88b3a,495cd031-4efc-41f8-b506-c7f6daf59acf,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a2e8858f-fa3b-45bb-b18e-0ad1eb49962a,49b65236-2750-46bc-9203-c4e3b67e4af9,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1385dd91-5d6b-425e-88f3-9187727ae964,49c10240-19e9-4248-87c8-99a3224c338a,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fb4fc48b-b3a8-4dde-892f-6165f41e831b,49d5d304-6f2c-4088-b73f-aad1401edab5,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1ea30be0-45bd-4113-92ed-d1711d779a8e,4a4d3463-21bc-459f-94e9-4d6a67185617,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
64bb6ee2-9652-4f54-86d8-e6686c3114c3,4a6b9b55-2a0e-4742-b899-f0b10bee7413,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
42646067-1820-44d2-bd94-4e8ee3165ceb,4a7dab9c-a046-4490-9c58-e49bf558b6df,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
2cc55448-82c8-43e2-b4f2-a6bd8d552a29,4ab3d6a2-943c-468a-89ec-c9fa48235bca,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
32e0ab03-9d73-45fd-81fa-8d02abfe7e7c,4acb54ef-bc85-4ea5-9f36-efd770d5d412,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
936b8265-2494-4507-b85c-cda22f60b536,4bf78c6e-563a-454d-9453-ada01bc81dac,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c140f7a9-5049-424e-bcc5-dc1a558f8c5a,4c0479fa-d92f-4cb7-9128-aed43b3d68ca,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6c6a7bd3-4b49-4643-8df3-a9d4fb2e81c7,4c9ef579-0fcd-48c1-8e4a-9ebc1104d259,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
045839be-8c31-45aa-9518-6f87c7668574,4ca64742-b032-4208-a5c9-dabdfcdfca34,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
35a042db-92e2-4a1e-b603-4b05227fd937,4cb422ba-c7bb-401a-aacb-e35c55fb9d55,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9796e09f-691d-4bc1-934c-546f2601a8cb,4cc0b50d-4804-4f32-83b4-feeb7550ccdb,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c767ba81-606b-4445-b789-8f66da5564f0,4ccd15d0-fc2c-4121-9dae-4ec4315aae0f,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ca5f1e25-c144-4513-afb3-5a3413558ab1,4d7ca8d3-a245-44ea-9ccf-bb84477545dd,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e8b8ba6f-8b31-4595-b012-53edc9edde28,4e6dd5a1-5a9a-4069-b5ae-3b48412d18a1,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
3050cc1b-9b5d-4e0c-8641-a625f43438f8,4ed91462-e4ae-4801-871c-a9af00215ee5,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8115a4cd-1767-4fba-93e7-de4f1e3670f1,4f5a1d8a-ff89-43c5-baee-5c5ec1e6ae83,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4fa9a9b1-cfb7-408d-9ffc-2c5566123fd0,4fe2404d-3460-488d-91ce-8711502b2e0c,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f79fe05a-7c11-4518-806e-bf5514862474,4ffb9e99-d0a5-402c-82c5-c2678f37de46,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d697a679-2ad0-4839-a235-a5ed7ac2c8a9,50638865-1eeb-4904-8511-8344d9e17689,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f921e20f-22d3-4188-a10c-1306c07802e8,50a10563-7f89-4f36-9894-34d7f7a75277,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
cc6f1aa3-58f5-4714-a9e1-d1ae46b66f52,50bce3d4-01df-4637-bab0-63544c6f2928,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0c64ed77-7e1e-4113-b8a5-ccd1cf525ba5,50d782dd-1a87-41ef-af05-b9922a65b720,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ea9d6921-732b-4c2f-8176-6590110365d2,513d2a62-fec8-48d0-88b4-c4a7ae7ae3b6,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a627b1fe-d075-4e17-b39e-92559f32ddaf,515588e5-f70a-47c7-97c8-6ecd08673d3e,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
39f6f6aa-6a19-4559-b37f-24150d8b2e1f,5182a3c9-036e-4366-a6f1-aae216e7db28,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f328f464-b002-4455-9a30-56b06264167d,519958b3-4246-4b5c-ad65-4b26afacaf9a,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a087f84b-a26c-409a-945e-782d61bfb7d9,5200a99e-ad7e-4ad3-9fa4-e47694d44a7c,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9e7ae396-1929-47e2-b6d1-f50736468ecb,5213776d-9e2d-4a98-8357-0d146f140bef,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7af7810f-4487-4a12-b85c-61c3d377edcb,52188d28-cd48-422e-afb5-1786dcc9ac85,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c5f9f50c-8ba7-4ebb-ae85-829b19f64211,521bcedb-d017-4709-9a64-c9af7a2ef7f9,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6d716d8f-1e2a-4b07-953c-f3f2bc8c6885,52742bed-8b73-468b-93b5-6c645fdef10a,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
34552e6c-efa9-473b-805b-27dabcd1ff8c,5281518b-7453-46a6-af50-c41b02dbdd15,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
eeaabad2-549b-47d5-9b7d-6e73cc95562d,5288adf8-cd47-4b10-8662-9dabbd4073f2,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
20ab293f-250c-42e8-927a-ccc3ab9601ad,52a89e2c-3329-4b19-a311-b94600b032b3,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
94999831-e1f8-4288-a3d7-ef2ee1f1d471,52bdf873-d753-45fc-8e15-bc27bcba7685,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6155b2d2-5135-4ccc-ae7e-5a59792b8b50,52d24aff-f6ab-46bf-90d7-0623886c5d30,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
441ab24e-e061-4705-bbd8-dd253a289850,531b1364-cccf-4cd8-8c4e-4ae8125f15b1,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9cca6b28-bb11-4683-80c1-b68a97332bb1,5345c88b-ef05-485b-9294-b34c0b482c9c,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d22f3211-3e87-4565-a21b-ba404657c4af,5351a848-5646-430a-8ad8-458b6fa50973,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6065bcf2-41cf-4009-952e-387dcc0d7143,53b68cd2-2a86-43eb-ada0-74c8cf2f67e0,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c0e69a74-e03b-4f08-a1bf-6f25ae1f88a5,53ecc709-b332-4e6a-9248-6f740a88f4e1,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
529d3583-c32c-4e87-ae0d-c5abc5291ccd,540ab4df-3608-407a-9f5d-75f10a501a6a,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
47e63e92-e00e-42d2-874f-a3ef5549cff1,54a2a3ca-35ee-4784-971c-a2dd64ff628e,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7315d37e-6a76-4c14-992c-615e39669e17,54adb925-941f-489e-a24c-6bfff265537f,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1744c1b5-fae3-477f-b06d-06cf782a7255,54bc7a1a-e73f-466b-9cbe-3d209f9190ec,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f4aec071-0030-4027-94a4-808f5bb08c35,550985d1-a2da-426c-ba36-3804f1ac2a3a,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
166ccbeb-5df5-4db4-b22e-3660d9216e70,555d4f58-2df6-4046-bbe5-6768c66e4e5e,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
90e57397-93fe-44ef-9db4-eff96fbf8bd0,55bcba57-dc64-4270-8d9f-829090826a75,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
40c2507b-38aa-48b1-8dda-d984fe264802,55cac18c-3653-4e54-8c3d-97b7101147f1,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d171772a-af80-4f5a-9e2f-9eca71dca032,55ce8ff3-4b1b-4804-b515-3103229681b1,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
aeba2f89-0d4f-4068-a8e3-725e0a316c65,55d0e4ba-5fa7-48fb-9f82-9fdce26051e4,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1953fdee-1025-4aae-88c1-b377c1ad7b52,55e0a038-8953-4a98-93fe-ae9ee1b7db6c,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d1c58c2e-c30a-4d3c-8e66-655483699cbc,560a8e4c-6883-4c91-a295-bb4947621b50,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5e124dad-f750-4855-8829-e2b6f7df37de,5619a16e-f3c1-46ba-8493-f3863c28785b,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b51c8b88-f239-4a69-bfed-d58b5032539f,56341539-e171-4db2-91ba-d4b302b3db9c,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
dc83ec7e-54b2-4c6e-8a27-0a08bea7e3bf,5678fceb-45fa-4739-ab35-31a6f292beae,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
96b73c04-1c4c-4706-aa01-9e1dfb7cfc2a,5685db2b-2d7b-4479-aa92-8236a1090c74,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a2d1e3d2-e6ee-4a4b-b7fe-9e6767595505,56d74036-effe-4b0d-9562-69f0fba7ad6a,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fb4a77cf-534d-4db4-b04f-33d807c9c816,56ec7f04-e26d-4501-af3c-5438f0bee48c,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8b5ff781-0df8-4b7b-9b9d-43c69a01a424,570ddd81-1bce-463a-b18a-d22f464775b4,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d8c5c431-8a21-48bb-a4f5-c6cd4780a5de,570e9f49-c964-4019-adba-48775f43d7c8,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ab9bdaa3-b710-41f8-ab92-7ad67ddb08ff,5768f5d2-502b-4b3c-b17e-901e1df53b9a,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8e6e3870-dcd0-4be4-a928-c48deac1c90f,583749c2-fcd0-4be2-af9b-977a5e24bf0d,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
43e079b6-d127-44d3-a3a4-0fa0ac53744f,58fb26a1-a32f-4839-ab31-4ae038823daf,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1aa8f0c9-352d-4575-8e41-49fe4ade8d68,591799ee-4c73-49b8-8340-d5008daa07d2,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
118bef6a-6f0d-430d-80b7-3efcce628116,5922ba82-4e9f-43e0-9fae-20c68507c82e,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f5969deb-284e-49dd-bf8b-8f510c7049ee,59b1d126-6267-410b-9eb8-f8ad1f19a4bb,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
015e0324-12b1-42e2-a9a1-578ec2d10fd6,59c49788-cfe5-4bb3-9a0c-716eb80daee5,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f4b6ef42-a6da-4fe3-9ccd-487afaad25a2,59e205f9-1958-4916-863e-ed1636717e81,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d98e9cc1-5f27-4ff7-96e0-cd22984741d6,5a707e37-a4eb-4422-bdd6-d745d4240324,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
385b74ea-64ab-43ca-a573-1816a698525a,5b1b6e1b-ddbb-4233-b2cc-362f425d1986,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1454ddf9-9556-40b8-bdaa-96177ca99e9f,5c4b304b-4dc0-4fb0-9766-5b5034768633,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
71e6cf15-fc8d-4c70-9fad-226c954151f5,5c7bcdf9-55b8-4461-9785-4d7be55751e6,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9af1c52e-9786-4ad4-afad-92396c1f7b14,5cfbcd1f-1963-41fb-928b-069b9f865299,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6f2dfa56-26dc-48f7-ba08-da5bba149b84,5d3890af-7d42-4370-859a-69b8168e7460,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d35bd608-0929-44fb-8610-e185b0c87700,5d4ec76f-e0fe-4baa-9f56-e06aff56e123,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6cfa8090-9f1b-4e92-9f43-6a1e3e1f2ccd,5d912360-7d2b-4424-b7ee-2be46a22b5dc,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c7b4fee7-e8fb-468e-9061-f999b892fec9,5db4d055-e8de-4580-b526-83d2fc9576c8,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a7dd3f95-1ead-4a8b-a8c9-f4efbcd3dd4b,5dcddb75-a8dd-4ace-8b45-31f8e731fc98,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
02f94bec-af0a-439c-8403-509e52fe6254,5df74178-291b-43dd-aa3f-31b3f7dcab91,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
07e125fe-d496-4aa5-8bbe-6b089606f77e,5dfacf9c-9bf1-411d-af21-0b74f57919d9,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
206ed1ca-ce4c-48e0-840b-d276152605cd,5e1456a9-37e4-4867-a6fa-473b596d61ff,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b091522e-335d-4571-aa6e-77d2288df941,5e36b5b1-b7b0-4850-bb32-69c0016ee0d4,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9da43e82-ab46-4d22-a0f5-91ac078d6910,5e5b9945-0445-4ba5-8d7d-3eee181d7502,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c0be763c-d7e4-4b2d-8f22-605bd2248c6e,5ef9903e-569a-467b-a106-95cbfb37c5c7,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d46dbe44-93bb-4157-a908-460be04f4a49,5f0f0585-8bbb-4763-809e-9e7e51bac196,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fb69166d-50ef-4680-988b-74020fa33feb,5f318460-f544-4aa5-8eb4-ce18a1e2029c,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a871434e-c440-4000-84db-7320466f01b0,5f34c2d8-fadc-48d4-8588-4c405ba0b167,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
123ec9fd-a414-4117-8e38-064ca4df4b11,5fed5fc8-25e9-42b8-abb2-1e57dd08c7fd,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
801c29c2-aa19-4b01-b79b-d9f1763c7801,6001d7ac-b378-4fa3-9265-ac193ef1cfcf,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
60e9fc74-bd1b-4e7a-ba25-3894b18c142c,602ccc1f-207c-4417-9f53-bb02be634bcf,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9cc62eb1-6cd5-4958-8215-390cb5af7835,60420c1a-df62-434a-8678-11c4b7b91641,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
90e88c4f-0c5a-44cd-a62e-2765154d4749,6043769c-ee4e-4e55-b816-9c7dbdaebfc7,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7b9ac893-ddfc-4404-9a7c-2be8d22fc85f,60f47ab9-58c3-417c-9a30-910af89792d5,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
42549d47-8d9f-4a31-9140-52f5bfdf1be5,61074376-d7a5-4892-84d2-ae040221468a,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7d70a144-d934-46da-aa1f-64afba977ada,612d25c8-a7e4-4895-a2f1-f95d70a17a6e,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
082a752d-e206-4078-a140-539d1318d460,6169bac3-f136-4f0b-94a6-46c05fd6c98f,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c6a589ce-d55e-4a83-9943-e90a18d8e931,61858b89-b710-4777-83be-a5aa9bd72b13,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4b4eaba3-2765-45bb-bb0f-88833068abf7,61a5fd1b-6659-4eed-86d9-7bb8366ed797,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
28985644-0605-404d-aa0d-a5d25c7e1806,61ba5eb1-c03a-41ab-b5ab-5a6c61d9c656,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8319acff-b604-453c-a506-c1111fc2ffa2,61f445f0-183f-4f33-8b52-add927504465,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f77001d4-26a5-4195-8873-a9d0d5c9894e,620326f8-3a84-4979-85f7-88170e147164,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
147efd8c-2144-4622-b5e1-73bc91124c6c,6220cff5-d801-4ab4-a453-c6144e68f2a9,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4a0df425-6d80-47fc-a9b4-2b8bc61341c3,6230663f-2a64-4dcf-a30b-2778a37847b6,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e055a131-0c35-4a53-a334-a23ae07234ca,624abd07-805a-4dc5-8072-a04ea2fb1596,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7951fae8-ce03-422a-915a-87966b0c80ce,62685f5b-5f57-4a19-815f-26eb9ae755d1,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
45381f3b-ae33-4016-9e21-c78de4095aca,6290a69d-adec-484a-b6fb-69d4325842b8,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b78c1f64-49fd-4ca8-aeee-28efca01900c,629d4648-ed9a-4610-97fe-b4fd389e1212,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ef97a89f-388c-4078-a3b0-aeccae7730f9,62babe29-3a2f-4cc7-8f62-6626dfe46395,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8b19cb1b-d203-4d92-ab2e-eb89edf4bbea,62fd82ee-9862-4253-9633-ec5f9cafa039,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
71a7fa82-e77a-49d4-b4c6-029f5c2230f1,6311ef21-724c-4060-854a-c8d33dd5aa05,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
39441a21-9e64-410e-86d2-c8a8f3dc6b60,63380299-e4e8-47f9-bec9-c8265e02f5d5,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9626b993-86f3-46ac-87c2-57ae1647a403,63757e4a-6ec2-4a1a-a389-639c4ef2bba1,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0925e1a5-1dbc-4d19-85cc-fae5272e3f11,63935eeb-8766-48fe-846f-1f4739eda4a0,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e8b1d785-1236-4bc3-bb39-645793c529cd,63d3dd81-da9d-4653-855f-c4753618771c,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
609e79cb-5f66-488d-a26e-3fd61a5bec1b,643f9670-fd5d-43f9-b851-237708dd7e84,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
2b22591c-aa04-4ba1-a30b-ad67a1ada34b,646019da-caa0-4501-a0fd-551ed4a9defc,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8a5e1f47-cfe8-463c-9381-98709f1a2c48,647225e9-44ac-4310-8fb1-f9b07e5438a4,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
18b45c59-5464-4094-bc82-542bed431d3b,64e7721a-afcb-4394-a30d-cd1a19039aa7,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
bffeea03-94e5-42c4-b9b7-ad835f9e61e7,64e8b266-7fb8-411a-8c19-29950c3316c8,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
79d30ae0-3252-4c02-9b7f-3ec76751a99d,64f7c61c-e6eb-48f1-8c0f-91b100e07b91,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1927d199-a7b5-46cc-8eb5-63d9a963893f,64f875a3-2750-4833-877e-364d95780873,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
