id,customer_id,is_churned,industry_encoded,country_encoded,company_size_log,tenure_days,plan_name_encoded,monthly_price,days_to_renewal,days_since_start,subscription_length_days,total_events,n_upgrades,n_downgrades,n_cancellations,upgrade_ratio,downgrade_ratio,has_downgraded,ticket_count,high_priority,urgent_priority,open_tickets,closed_tickets,tech_issues,billing_issues,avg_resolution_hours,max_resolution_hours,high_priority_ratio,tech_issue_ratio,billing_issue_ratio,has_open_tickets,avg_login_count,total_login_count,max_login_count,avg_session_duration,total_session_duration,max_session_duration,avg_feature_usage,max_feature_usage,min_feature_usage,avg_engagement,max_engagement,min_engagement,avg_active_days,total_active_days,max_active_days,metric_count,days_since_last_active,login_trend,engagement_trend,feature_trend,session_trend
c9152ec9-1961-478d-aebf-9560f6e60cfc,c9152ec9-1961-478d-aebf-9560f6e60cfc,0,4,100,0.0,0,3,128.0,38,308,347,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,90.0,90,90,0.703983412133882,0.703983412133882,0.703983412133882,70.6223851169037,70.6223851169037,70.6223851169037,78.6885934211544,78.6885934211544,78.6885934211544,12.0,12,12,1,0,0,0,0,0
55e0a038-8953-4a98-93fe-ae9ee1b7db6c,55e0a038-8953-4a98-93fe-ae9ee1b7db6c,0,4,100,0.0,0,1,107.0,54,155,210,1,0,1,0,0.0,0.5,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,35.0,35,35,51.8729673099228,51.8729673099228,51.8729673099228,66.6865705629474,66.6865705629474,66.6865705629474,54.6468393369613,54.6468393369613,54.6468393369613,3.0,3,3,1,0,0,0,0,0
3ab05311-3efd-4bea-aab4-389368b2a550,3ab05311-3efd-4bea-aab4-389368b2a550,0,4,100,0.0,0,2,324.0,76,337,414,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,86.0,86,86,99.9847176938191,99.9847176938191,99.9847176938191,34.0928983126655,34.0928983126655,34.0928983126655,85.4267777362153,85.4267777362153,85.4267777362153,9.0,9,9,1,0,0,0,0,0
2db276d6-23e3-4c40-ab88-3fdb6866dda1,2db276d6-23e3-4c40-ab88-3fdb6866dda1,0,4,100,0.0,0,0,265.0,88,309,398,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.0,12,12,65.6653412913665,65.6653412913665,65.6653412913665,99.0937140113479,99.0937140113479,99.0937140113479,67.623972489912,67.623972489912,67.623972489912,12.0,12,12,1,0,0,0,0,0
077aeb56-56a2-4751-93bf-276dd1c01cb6,077aeb56-56a2-4751-93bf-276dd1c01cb6,0,4,100,0.0,0,2,442.0,35,230,266,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,54,54,51.429113498526,51.429113498526,51.429113498526,39.5915510721057,39.5915510721057,39.5915510721057,97.0029254428132,97.0029254428132,97.0029254428132,28.0,28,28,1,0,0,0,0,0
3df768c0-b438-49d3-a14c-d3583eee94a0,3df768c0-b438-49d3-a14c-d3583eee94a0,0,4,100,0.0,0,2,372.0,71,170,242,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,82.0,82,82,38.4567836574385,38.4567836574385,38.4567836574385,84.9588910757098,84.9588910757098,84.9588910757098,90.6420285948998,90.6420285948998,90.6420285948998,24.0,24,24,1,0,0,0,0,0
17b807b9-fc59-487c-be3e-5337a266c4aa,17b807b9-fc59-487c-be3e-5337a266c4aa,0,4,100,0.0,0,2,131.0,3,63,67,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,71.0,71,71,98.8205140062923,98.8205140062923,98.8205140062923,92.2175131814345,92.2175131814345,92.2175131814345,60.8757443440414,60.8757443440414,60.8757443440414,6.0,6,6,1,0,0,0,0,0
6a6776f0-b23f-440e-a04f-41b239f72965,6a6776f0-b23f-440e-a04f-41b239f72965,0,4,100,0.0,0,1,400.0,6,265,272,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,38.0,38,38,12.932789644778,12.932789644778,12.932789644778,87.8412098600927,87.8412098600927,87.8412098600927,31.2702222398537,31.2702222398537,31.2702222398537,7.0,7,7,1,0,0,0,0,0
fb158e59-bdfc-40b9-84b4-738c1c2e42e4,fb158e59-bdfc-40b9-84b4-738c1c2e42e4,0,4,100,0.0,0,3,244.0,28,364,393,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,44.0,44,44,58.3532672848477,58.3532672848477,58.3532672848477,45.0962822177436,45.0962822177436,45.0962822177436,85.1893004103423,85.1893004103423,85.1893004103423,0.0,0,0,1,0,0,0,0,0
c0d346b8-c78a-48a4-acf6-d5e38f85cd69,c0d346b8-c78a-48a4-acf6-d5e38f85cd69,0,4,100,0.0,0,0,522.0,170,349,520,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,7,7,39.4297186471245,39.4297186471245,39.4297186471245,7.72237555768951,7.72237555768951,7.72237555768951,6.29627127269714,6.29627127269714,6.29627127269714,25.0,25,25,1,0,0,0,0,0
629d4648-ed9a-4610-97fe-b4fd389e1212,629d4648-ed9a-4610-97fe-b4fd389e1212,0,4,100,0.0,0,0,339.0,129,136,266,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,45.0,45,45,117.071793748857,117.071793748857,117.071793748857,92.5698712321543,92.5698712321543,92.5698712321543,61.0061342020053,61.0061342020053,61.0061342020053,6.0,6,6,1,0,0,0,0,0
c90979e9-7980-47e8-a3eb-dd919e5ee374,c90979e9-7980-47e8-a3eb-dd919e5ee374,0,4,100,0.0,0,0,441.0,50,165,216,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,34.0,34,34,25.0695271432505,25.0695271432505,25.0695271432505,58.2579316695141,58.2579316695141,58.2579316695141,11.8621790471263,11.8621790471263,11.8621790471263,27.0,27,27,1,0,0,0,0,0
311b18ea-d5ce-478d-a4f9-366461f3d5c6,311b18ea-d5ce-478d-a4f9-366461f3d5c6,0,4,100,0.0,0,0,454.0,116,303,420,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,63.0,63,63,5.23210252083269,5.23210252083269,5.23210252083269,36.5077773465995,36.5077773465995,36.5077773465995,70.8185868029557,70.8185868029557,70.8185868029557,20.0,20,20,1,0,0,0,0,0
0cfdb198-5929-4b29-bef8-99003f3eed75,0cfdb198-5929-4b29-bef8-99003f3eed75,0,4,100,0.0,0,0,168.0,166,344,511,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,53.0,53,53,119.192027936702,119.192027936702,119.192027936702,52.7311640197129,52.7311640197129,52.7311640197129,61.9663939175297,61.9663939175297,61.9663939175297,8.0,8,8,1,0,0,0,0,0
bb45eb90-f4f8-4217-9912-5316e5bfc357,bb45eb90-f4f8-4217-9912-5316e5bfc357,0,4,100,0.0,0,0,409.0,12,342,355,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,26,26,8.41686201130381,8.41686201130381,8.41686201130381,86.8083516812437,86.8083516812437,86.8083516812437,22.5566975026831,22.5566975026831,22.5566975026831,22.0,22,22,1,0,0,0,0,0
2e1552bf-3afd-4592-b553-832d6c3a6285,2e1552bf-3afd-4592-b553-832d6c3a6285,0,4,100,0.0,0,0,450.0,96,311,408,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0,94.0,94,94,52.6171683059657,52.6171683059657,52.6171683059657,49.3011094048049,49.3011094048049,49.3011094048049,22.0304521687731,22.0304521687731,22.0304521687731,25.0,25,25,1,0,0,0,0,0
940f2a18-7d72-40fd-b489-4c5b79593814,940f2a18-7d72-40fd-b489-4c5b79593814,0,4,100,0.0,0,3,177.0,120,249,370,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,88.0,88,88,1.72944280312366,1.72944280312366,1.72944280312366,37.6003161756619,37.6003161756619,37.6003161756619,98.6315967488023,98.6315967488023,98.6315967488023,9.0,9,9,1,0,0,0,0,0
1aad2fda-fc99-435e-82a7-7dab8e1b047b,1aad2fda-fc99-435e-82a7-7dab8e1b047b,0,4,100,0.0,0,2,415.0,26,208,235,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,16.0,16,16,105.03639514652,105.03639514652,105.03639514652,82.3919258443115,82.3919258443115,82.3919258443115,25.4934089701423,25.4934089701423,25.4934089701423,21.0,21,21,1,0,0,0,0,0
6674e7ad-6f93-4b1a-b1c3-955641092b09,6674e7ad-6f93-4b1a-b1c3-955641092b09,0,4,100,0.0,0,2,402.0,35,301,337,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,7.0,7,7,22.6611268597016,22.6611268597016,22.6611268597016,97.3102592549553,97.3102592549553,97.3102592549553,52.747474318325,52.747474318325,52.747474318325,7.0,7,7,1,0,0,0,0,0
74bf7763-07fa-47eb-bb9e-918e64f84c46,74bf7763-07fa-47eb-bb9e-918e64f84c46,0,4,100,0.0,0,2,395.0,90,343,434,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,3,3,46.85908768578,46.85908768578,46.85908768578,16.1035120540085,16.1035120540085,16.1035120540085,60.3343546987412,60.3343546987412,60.3343546987412,0.0,0,0,1,0,0,0,0,0
366f091a-ce28-4c4f-912e-12ddf8fdfdf3,366f091a-ce28-4c4f-912e-12ddf8fdfdf3,0,4,100,0.0,0,0,286.0,168,95,264,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,28,28,75.8308679778367,75.8308679778367,75.8308679778367,60.6680910202333,60.6680910202333,60.6680910202333,47.6715116941195,47.6715116941195,47.6715116941195,0.0,0,0,1,0,0,0,0,0
e1b542f7-88d6-4af1-97c3-8b24e3df64af,e1b542f7-88d6-4af1-97c3-8b24e3df64af,0,4,100,0.0,0,1,166.0,78,35,114,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,52.0,52,52,94.8159324869997,94.8159324869997,94.8159324869997,50.7678688773872,50.7678688773872,50.7678688773872,19.1008216724015,19.1008216724015,19.1008216724015,21.0,21,21,1,0,0,0,0,0
3dc5c5de-d082-4be3-9927-5ccdb2fe5513,3dc5c5de-d082-4be3-9927-5ccdb2fe5513,0,4,100,0.0,0,1,146.0,49,93,143,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,55,55,105.544992740396,105.544992740396,105.544992740396,56.7087291381978,56.7087291381978,56.7087291381978,15.3555253739264,15.3555253739264,15.3555253739264,16.0,16,16,1,0,0,0,0,0
7da903c2-7c8f-46fc-9811-4af73c3de621,7da903c2-7c8f-46fc-9811-4af73c3de621,0,4,100,0.0,0,2,525.0,5,298,304,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,49,49,58.2018695185362,58.2018695185362,58.2018695185362,81.1409962961766,81.1409962961766,81.1409962961766,97.7577632919191,97.7577632919191,97.7577632919191,9.0,9,9,1,0,0,0,0,0
f7ea6f7f-9ca3-46ae-aeac-7dcf7fb834c6,f7ea6f7f-9ca3-46ae-aeac-7dcf7fb834c6,0,4,100,0.0,0,0,302.0,109,110,220,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,53.0,53,53,77.4625920920012,77.4625920920012,77.4625920920012,45.6507395444072,45.6507395444072,45.6507395444072,7.02859745467128,7.02859745467128,7.02859745467128,2.0,2,2,1,0,0,0,0,0
90fb8879-2137-4c00-9b56-80df7c712f05,90fb8879-2137-4c00-9b56-80df7c712f05,0,4,100,0.0,0,3,374.0,46,255,302,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,38,38,67.8069683411104,67.8069683411104,67.8069683411104,99.5537780643605,99.5537780643605,99.5537780643605,5.46994507259293,5.46994507259293,5.46994507259293,2.0,2,2,1,0,0,0,0,0
78482b9e-ac72-4ef6-95da-2181290d8581,78482b9e-ac72-4ef6-95da-2181290d8581,0,4,100,0.0,0,2,357.0,35,261,297,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.0,65,65,113.272228656222,113.272228656222,113.272228656222,75.7250373969509,75.7250373969509,75.7250373969509,33.9259235577003,33.9259235577003,33.9259235577003,14.0,14,14,1,0,0,0,0,0
781e74b8-78a2-4fee-87da-ae914d1b61e3,781e74b8-78a2-4fee-87da-ae914d1b61e3,0,4,100,0.0,0,2,363.0,108,281,390,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,2.0,2,2,88.6159669912237,88.6159669912237,88.6159669912237,61.0821664045166,61.0821664045166,61.0821664045166,36.8219918586083,36.8219918586083,36.8219918586083,1.0,1,1,1,0,0,0,0,0
1b65e954-5458-4101-a62a-e707d812c0d7,1b65e954-5458-4101-a62a-e707d812c0d7,0,4,100,0.0,0,2,245.0,33,166,200,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,79.0,79,79,17.7074312812462,17.7074312812462,17.7074312812462,3.01715651608996,3.01715651608996,3.01715651608996,44.4717513807051,44.4717513807051,44.4717513807051,21.0,21,21,1,0,0,0,0,0
589b1f52-9c08-4e8b-a2d3-de94eb8f216e,589b1f52-9c08-4e8b-a2d3-de94eb8f216e,0,4,100,0.0,0,1,92.0,62,324,387,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,24,24,43.6896589651654,43.6896589651654,43.6896589651654,42.6712690712832,42.6712690712832,42.6712690712832,43.2931749221843,43.2931749221843,43.2931749221843,11.0,11,11,1,0,0,0,0,0
575a6d50-718e-4522-aaef-39f5ef91a2fc,575a6d50-718e-4522-aaef-39f5ef91a2fc,0,4,100,0.0,0,0,359.0,16,27,44,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,30,30,58.9131670424322,58.9131670424322,58.9131670424322,30.7691231223151,30.7691231223151,30.7691231223151,1.28439604567261,1.28439604567261,1.28439604567261,5.0,5,5,1,0,0,0,0,0
b67f85f2-da27-47ae-b9b8-ab3807463cf7,b67f85f2-da27-47ae-b9b8-ab3807463cf7,0,4,100,0.0,0,0,162.0,102,264,367,1,0,0,0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,95.0,95,95,17.0724625645811,17.0724625645811,17.0724625645811,75.8319038751017,75.8319038751017,75.8319038751017,13.8244810175383,13.8244810175383,13.8244810175383,28.0,28,28,1,0,0,0,0,0
1b37c831-235b-469f-bc2b-153c4f209939,1b37c831-235b-469f-bc2b-153c4f209939,0,4,100,0.0,0,0,152.0,4,152,157,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,57.0,57,57,54.0142156989573,54.0142156989573,54.0142156989573,63.6749350340923,63.6749350340923,63.6749350340923,39.1138812367587,39.1138812367587,39.1138812367587,15.0,15,15,1,0,0,0,0,0
52a85621-0b2b-457e-8f17-dc396db5089b,52a85621-0b2b-457e-8f17-dc396db5089b,0,4,100,0.0,0,0,82.0,7,137,145,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,18,18,60.5019952689549,60.5019952689549,60.5019952689549,95.0111054892949,95.0111054892949,95.0111054892949,96.5658762602239,96.5658762602239,96.5658762602239,27.0,27,27,1,0,0,0,0,0
890db0a9-1009-4895-ad20-cd85f4fa5f4c,890db0a9-1009-4895-ad20-cd85f4fa5f4c,0,4,100,0.0,0,2,243.0,84,185,270,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,20.0,20,20,15.2952473067961,15.2952473067961,15.2952473067961,71.6741867584072,71.6741867584072,71.6741867584072,94.0601998396532,94.0601998396532,94.0601998396532,0.0,0,0,1,0,0,0,0,0
45bda6e5-062f-41f5-aa3b-d09e35c29382,45bda6e5-062f-41f5-aa3b-d09e35c29382,0,4,100,0.0,0,3,83.0,14,149,164,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,99.0,99,99,31.1829179001819,31.1829179001819,31.1829179001819,5.34636646736224,5.34636646736224,5.34636646736224,54.5504363935809,54.5504363935809,54.5504363935809,10.0,10,10,1,0,0,0,0,0
8e841d12-87ab-47f4-82e3-fba05ac91a0b,8e841d12-87ab-47f4-82e3-fba05ac91a0b,0,4,100,0.0,0,3,163.0,118,24,143,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,39.0,39,39,52.3153714889887,52.3153714889887,52.3153714889887,87.3172888938777,87.3172888938777,87.3172888938777,99.7020355311003,99.7020355311003,99.7020355311003,14.0,14,14,1,0,0,0,0,0
09ec59be-1615-454b-9a5d-12ceae4bd813,09ec59be-1615-454b-9a5d-12ceae4bd813,0,4,100,0.0,0,0,322.0,58,223,282,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,23,23,94.2347637779382,94.2347637779382,94.2347637779382,59.8309860625913,59.8309860625913,59.8309860625913,28.1906375711019,28.1906375711019,28.1906375711019,16.0,16,16,1,0,0,0,0,0
c221c3cc-d615-4aea-9717-303c43b4f1c7,c221c3cc-d615-4aea-9717-303c43b4f1c7,0,4,100,0.0,0,3,179.0,103,304,408,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,54,54,42.360992280569,42.360992280569,42.360992280569,43.5974695071931,43.5974695071931,43.5974695071931,67.115612479835,67.115612479835,67.115612479835,9.0,9,9,1,0,0,0,0,0
cdb1d362-1770-4ffe-b9d6-180b55169f22,cdb1d362-1770-4ffe-b9d6-180b55169f22,0,4,100,0.0,0,1,442.0,169,9,179,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,51.0,51,51,3.34140852264167,3.34140852264167,3.34140852264167,91.634234236488,91.634234236488,91.634234236488,8.55126957866312,8.55126957866312,8.55126957866312,13.0,13,13,1,0,0,0,0,0
6aaa97cd-acf8-4ad5-ba56-8c50a6d5ba68,6aaa97cd-acf8-4ad5-ba56-8c50a6d5ba68,0,4,100,0.0,0,1,77.0,82,288,371,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,60,60,95.4612292306033,95.4612292306033,95.4612292306033,6.21623481027138,6.21623481027138,6.21623481027138,13.1145785048238,13.1145785048238,13.1145785048238,17.0,17,17,1,0,0,0,0,0
57b7c483-6aee-4a9e-b5ba-8f8a852751ae,57b7c483-6aee-4a9e-b5ba-8f8a852751ae,0,4,100,0.0,0,0,548.0,143,133,277,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,25,25,86.0636640479777,86.0636640479777,86.0636640479777,37.9341923941995,37.9341923941995,37.9341923941995,29.1942407099362,29.1942407099362,29.1942407099362,17.0,17,17,1,0,0,0,0,0
fa4ca3cc-97ee-4ca0-9dcd-c330203fca64,fa4ca3cc-97ee-4ca0-9dcd-c330203fca64,0,4,100,0.0,0,0,130.0,8,317,326,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,64.0,64,64,67.7456286348071,67.7456286348071,67.7456286348071,64.8338148172132,64.8338148172132,64.8338148172132,94.2225159105385,94.2225159105385,94.2225159105385,3.0,3,3,1,0,0,0,0,0
e5a34c20-6773-459c-a4b5-7ebb6f19ac33,e5a34c20-6773-459c-a4b5-7ebb6f19ac33,0,4,100,0.0,0,3,107.0,110,38,149,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,57,57,76.9253613087118,76.9253613087118,76.9253613087118,10.4945341272958,10.4945341272958,10.4945341272958,20.445568210101,20.445568210101,20.445568210101,14.0,14,14,1,0,0,0,0,0
1b7ecab2-9c2e-47f9-b62c-e6cda3778591,1b7ecab2-9c2e-47f9-b62c-e6cda3778591,0,4,100,0.0,0,1,437.0,0,273,274,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,9.0,9,9,85.4959679974841,85.4959679974841,85.4959679974841,75.7505309153602,75.7505309153602,75.7505309153602,30.4000521952101,30.4000521952101,30.4000521952101,19.0,19,19,1,0,0,0,0,0
b44bb607-d1af-44ea-ba11-5899ac4eff75,b44bb607-d1af-44ea-ba11-5899ac4eff75,0,4,100,0.0,0,2,273.0,48,358,407,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,52.0,52,52,62.7790528184393,62.7790528184393,62.7790528184393,29.1280674698805,29.1280674698805,29.1280674698805,84.7480614989726,84.7480614989726,84.7480614989726,24.0,24,24,1,0,0,0,0,0
cd72373b-7012-434b-8046-cb410d22a12b,cd72373b-7012-434b-8046-cb410d22a12b,0,4,100,0.0,0,2,142.0,66,309,376,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,31,31,103.700830145129,103.700830145129,103.700830145129,49.7076771066849,49.7076771066849,49.7076771066849,36.1914895171743,36.1914895171743,36.1914895171743,0.0,0,0,1,0,0,0,0,0
196d3c26-810b-47a3-97ea-d79ba8f72b13,196d3c26-810b-47a3-97ea-d79ba8f72b13,0,4,100,0.0,0,1,120.0,63,171,235,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,88,88,87.5424388628677,87.5424388628677,87.5424388628677,12.2539299400598,12.2539299400598,12.2539299400598,16.9515678390047,16.9515678390047,16.9515678390047,4.0,4,4,1,0,0,0,0,0
8c7d15e9-3621-444a-ad7b-652af9bff55f,8c7d15e9-3621-444a-ad7b-652af9bff55f,0,4,100,0.0,0,3,170.0,10,5,16,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,61,61,76.7356722611431,76.7356722611431,76.7356722611431,96.7247159752174,96.7247159752174,96.7247159752174,51.5689830616379,51.5689830616379,51.5689830616379,15.0,15,15,1,0,0,0,0,0
0a4f97e1-2a7e-4a39-9f20-204a0d31bdb8,0a4f97e1-2a7e-4a39-9f20-204a0d31bdb8,0,4,100,0.0,0,2,471.0,120,231,352,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,67,67,35.9075081501355,35.9075081501355,35.9075081501355,50.3383702312673,50.3383702312673,50.3383702312673,7.7512365643611,7.7512365643611,7.7512365643611,1.0,1,1,1,0,0,0,0,0
87ef99e7-acc4-4c23-bee3-11d41d48272e,87ef99e7-acc4-4c23-bee3-11d41d48272e,0,4,100,0.0,0,3,492.0,148,362,511,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,21,21,23.3601022281368,23.3601022281368,23.3601022281368,16.5872125578947,16.5872125578947,16.5872125578947,4.2512222051817,4.2512222051817,4.2512222051817,25.0,25,25,1,0,0,0,0,0
8bf64a15-439a-413f-92cf-bcaf2ba4a84d,8bf64a15-439a-413f-92cf-bcaf2ba4a84d,0,4,100,0.0,0,3,462.0,71,175,247,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,4.0,4,4,90.1640668275391,90.1640668275391,90.1640668275391,8.15610393326958,8.15610393326958,8.15610393326958,71.8785744968807,71.8785744968807,71.8785744968807,1.0,1,1,1,0,0,0,0,0
72e326c3-8233-4797-8bad-29eeee797acb,72e326c3-8233-4797-8bad-29eeee797acb,0,4,100,0.0,0,3,246.0,75,323,399,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,12.0,12,12,7.95881759332953,7.95881759332953,7.95881759332953,79.8255908508342,79.8255908508342,79.8255908508342,87.0701375107138,87.0701375107138,87.0701375107138,23.0,23,23,1,0,0,0,0,0
eb686456-f046-4e9e-8c73-1e308c9e7e64,eb686456-f046-4e9e-8c73-1e308c9e7e64,0,4,100,0.0,0,0,536.0,149,174,324,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6,6,25.9535854875681,25.9535854875681,25.9535854875681,68.4954129401583,68.4954129401583,68.4954129401583,71.2615204064889,71.2615204064889,71.2615204064889,14.0,14,14,1,0,0,0,0,0
5f99baa0-5d78-4605-84b9-07da893817ea,5f99baa0-5d78-4605-84b9-07da893817ea,0,4,100,0.0,0,0,477.0,155,266,422,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97.0,97,97,72.1901070045979,72.1901070045979,72.1901070045979,53.4139734229728,53.4139734229728,53.4139734229728,50.5321829099994,50.5321829099994,50.5321829099994,6.0,6,6,1,0,0,0,0,0
